DATE,AAPL,AMZN,CSCO,DELL,EBAY,GOOG,HPQ,IBM,INTC,MSFT,ORCL,YHOO,MARKET,CASH
732134,-0.004183,-0.02567,-0.025272,-0.005693,-0.015668,NaN,-0.018128,-0.015395,-0.008355,-0.019251,-0.038627,-0.021214,-0.006174,5.08E-05
732135,-0.018094,-0.004684,0.002235,0.008016,-0.033059,NaN,0.010978,-0.004084,0.008809,0.002855,0,-0.018663,0.002554,4.93E-05
732136,-0.008226,-0.029412,-0.011151,-0.003124,-0.037067,NaN,-0.013327,-0.019918,-0.004556,-0.01637,-0.025,-0.077301,-0.006711,4.82E-05
732137,-0.00365,-0.023838,0.00857,0.023932,0.001554,NaN,0.007004,0.002869,0.013349,0.007959,0.010073,0.000997,0.004096,4.85E-05
732140,-0.029637,0.015108,-0.003131,-0.012799,0.004416,NaN,-0.000994,0.002503,-0.01242,0.001077,0.00544,0.004982,0.002448,5.08E-05
732141,0.002745,0.011213,-0.006729,-0.002255,-0.00915,NaN,0.006962,0.013674,-0.003811,-0.010398,-0.008115,0.002644,0.000915,5.08E-05
732142,0.01232,-0.002016,-0.001807,-0.015819,0.004677,NaN,-0.017284,-0.013138,-0.105585,0.019203,-0.019091,0.010547,-0.003785,5.08E-05
732143,0.113252,-0.016768,0.001357,0.000861,-0.003701,NaN,-0.012563,-0.001308,-0.009837,-0.009243,-0.006487,-0.013372,-0.004471,5.12E-05
732144,-0.022168,-0.032258,-0.027113,0.015773,-0.037144,NaN,-0.000509,0.003095,-0.018143,-0.013994,-0.046642,-0.035041,-0.002003,5.12E-05
732147,-0.007143,-0.02293,-0.007896,0.007058,-0.023146,NaN,0.005601,0.012103,0.007919,0.017103,0.010763,-0.036999,-0.004509,5.12E-05
732148,0.007194,0.021078,0.024345,0.009251,0.018471,NaN,0.012658,0.012427,0.014404,0.013238,0.016457,0.045535,0.00545,5.16E-05
732149,-0.018012,-0.047457,-0.03245,-0.013611,-0.041901,NaN,-0.0155,-0.012274,-0.02926,0.019068,-0.014286,-0.042872,-0.009963,5.12E-05
732150,0.001898,0.023682,0.010392,0.005351,0.010313,NaN,0.013713,0.00891,0.031472,0.004851,0.000966,0.040171,0.000418,5.19E-05
732151,-0.030934,-0.127455,-0.021505,-0.015686,-0.030753,NaN,-0.019038,-0.01406,-0.025784,-0.033448,-0.025097,-0.036569,-0.008768,5.23E-05
732154,0.018241,-0.030015,-0.018634,0.005692,-0.009865,NaN,0.007661,0.002829,0.013233,0.022476,-0.00198,0.000709,-3.00E-05,5.49E-05
732155,0.037428,0.00851,0.008277,0.000849,0.056416,NaN,0.013685,0.009284,0.013061,-0.007676,0.029762,0.063453,0.012369,5.53E-05
732156,-0.004934,-0.029149,-0.01014,-0.000565,0.004206,NaN,-0.0035,-0.000349,0.008165,0.004923,-0.012524,-0.01,0.003166,5.53E-05
732157,0.011466,0.016065,0.014634,-0.002546,0.008631,NaN,0.014049,0.010716,0.033248,-0.003499,0.012683,0.026599,0.001495,5.49E-05
732158,-0.009191,0.008813,0.005769,0.005956,-0.014345,NaN,-0.002969,0.003457,0.005776,0.000351,0.012524,0.010167,0.001034,5.49E-05
732161,-0.0235,-0.01593,0.015296,0,0.010469,NaN,0.010918,-0.004364,0.021329,0.001053,0.015224,-0.012338,0.003891,5.68E-05
732162,-0.009183,-0.018016,-0.02354,-0.008458,-0.026153,NaN,-0.005891,-0.011305,-0.029317,-0.015778,-0.010309,-0.041749,-0.005788,5.61E-05
732163,0.01598,-0.013028,0.018322,0.003696,-0.016606,NaN,0.009383,0.003033,-0.00662,-0.000356,0.026515,-0.042539,0.000758,5.65E-05
732164,-0.012583,-0.040679,-0.024148,-0.014731,-0.026517,NaN,0.002935,-0.009073,-0.012516,-0.018888,-0.01845,-0.039771,-0.016144,5.61E-05
732165,-0.05129,-0.00337,-0.032994,-0.018401,-0.000407,NaN,-0.029268,-0.01796,-0.038023,-0.014166,-0.042293,-0.029104,-0.014694,5.46E-05
732168,0.017461,-0.00479,0.006021,-0.00205,-0.01071,NaN,-0.001005,0.000839,-0.008783,0.001474,0.017664,-0.012298,-6.80E-05,5.72E-05
732169,0.040264,0.050396,0.020449,0.007338,0.037961,NaN,0.003521,0.017235,-0.001329,0.019868,0.022179,0.05642,0.013246,5.68E-05
732170,-0.01618,-0.014555,-0.106061,-0.021853,0.00845,NaN,-0.021554,-0.015296,-0.016859,-0.011183,-0.038679,0.009945,0.000468,5.46E-05
732171,-0.020639,-0.007385,-0.027337,-0.013405,0.014794,NaN,-0.13166,-0.017684,-0.041516,-0.019336,-0.028459,0.004741,-0.01245,5.42E-05
732172,0.015476,-0.004409,0.003935,0.041969,-0.001935,NaN,-0.026549,0.020679,0.015066,0.005208,0.035354,-0.002178,0.001311,5.46E-05
732175,-0.001946,0.050374,0.020717,0.008114,0.01758,NaN,0.024242,0.001311,-0.006494,0.002591,0,0.027646,0.013149,5.65E-05
732176,0.002924,0.007378,0.024685,0.00115,0.010798,NaN,0,0.000238,0.004202,-0.001477,0.002927,0.003186,0.001837,5.61E-05
732177,0.028183,0.029558,0.016595,0.007178,0.004273,NaN,0.037278,0.01297,0.033008,0.015157,0.022374,0.00494,0.01183,5.65E-05
732178,-0.032451,-0.018547,0.005793,-0.010832,-0.002878,NaN,0.010268,-0.002819,-0.009451,-0.012382,-0.008563,-0.012992,-0.004198,5.61E-05
732179,0.002931,0.02278,-0.011518,0.004611,0.02121,0.07943,0.022586,0.004241,-0.017719,0.00295,-0.010557,0.017787,0.006903,5.65E-05
732182,0.009091,-0.001519,0.01589,0.002582,0.012044,0.010064,-0.0127,-0.007038,0.012488,0.004412,-0.00097,0.000699,-0.003611,5.83E-05
732183,0.027992,-0.010139,-0.010949,0.00372,0.018458,-0.041408,-0.011186,0.000709,-0.01005,0,0.002913,-0.007684,0.00254,5.83E-05
732184,0.034429,0.03201,0.01845,0.007412,0.021343,0.010775,0.023756,0.00425,0.012921,0.01138,0.006776,0.033791,0.008229,5.83E-05
732185,0.048714,-0.00273,-0.007764,-0.004244,0.008756,0.018019,0.004972,-0.004467,-0.0082,-0.003993,-0.016346,-0.00681,-0.000818,5.87E-05
732186,-0.008944,-0.007216,0.015649,0.000284,-0.005786,-0.01631,0.003848,0.002952,0.011484,0.000729,0.005865,0.004457,0.002124,5.91E-05
732189,-0.006696,-0.03985,-0.022599,-0.002273,-0.004656,-0.039001,-0.01862,-0.006357,-0.019074,-0.005827,-0.017493,-0.028669,-0.00711,6.10E-05
732190,0.010844,-0.004437,-0.014188,-0.007973,0.012045,0.003529,-0.001674,0.003436,-0.014352,0,-0.013848,0.001757,0.00514,6.02E-05
732191,0.039722,0.002622,0.017591,0.018083,0.012595,-0.020709,0.001677,-0.00555,0.006576,0.003297,0.008024,0.017538,-0.000207,5.98E-05
732192,-0.005577,0.024582,0.011001,0.00141,0.02191,0.012569,0.00558,0.004156,0.009333,0.008397,0.023881,0.028611,0.01198,6.06E-05
732193,-0.012058,-0.01123,-0.028497,-0.007601,-0.001898,-0.014777,-0.017758,-0.002128,-0.073047,-0.018465,-0.025267,-0.012735,-0.002924,6.25E-05
732197,0.015044,-0.005937,0.016,-0.001135,-0.003133,0.015698,0.016384,0.006873,-0.00798,0.009222,0.004985,0.00611,0.008049,6.28E-05
732198,0.016499,-0.012984,0.013648,0.0071,0,0.007088,-0.002779,0.010474,-0.008547,-0.003655,-0.021825,0.024966,-0.002845,6.25E-05
732199,-0.017882,0.001579,0.032108,0.006486,-0.013356,9.80E-05,0.010033,0.006755,0.022819,0.000734,0.007099,0.003621,-0.002352,6.21E-05
732200,0.004762,0.013134,0.026593,0.008966,0.024571,0.029518,0.009382,0.003702,0.019831,0.007698,0.053374,0.019351,0.002329,6.28E-05
732203,-0.007806,0.037335,-0.010264,0.004721,0.022538,0.020602,0.02187,-0.003112,0.011181,-0.00873,0.015296,0.025418,0.000923,6.28E-05
732204,-0.00281,0.066483,0.004938,-0.004422,0.025081,0.037116,-0.011284,0.002659,-0.001442,0.006972,-0.006591,0.041732,0.000329,6.28E-05
732205,-0.008171,-0.01078,-0.038821,-0.016935,-0.003813,0.004574,-0.006522,-0.004036,-0.016851,-0.009111,0.073934,-0.009036,-0.008412,6.32E-05
732206,0.03267,0.008529,0.001534,0.004236,-0.018288,0.017589,-0.003282,-0.002895,-0.015181,0.002574,-0.008826,-0.003343,0.001283,6.32E-05
732207,0.021733,0.009161,-0.02195,-0.000562,0.00834,0.030885,-0.006037,-0.004412,0.023869,0.009171,0.024933,0.020433,0.003901,6.47E-05
732210,0.015347,0.007216,0.007307,0.002532,-0.018367,0.015916,0.016565,-0.000467,0.016027,0,-0.009557,-0.005977,-0.007736,6.55E-05
732211,0.007955,0.000462,0.018135,0.004491,-0.008097,-0.012735,0.015752,0.000233,0.007648,-0.009088,0.000877,0,0.003924,6.51E-05
732212,-0.028677,-0.044121,-0.035115,-0.020117,-0.020629,0.004582,-0.004278,-0.016449,-0.031309,-0.005136,-0.023663,-0.023752,-0.013251,6.47E-05
732213,0.00948,0.010875,-0.003165,-0.004847,0.014868,0.020612,0.011815,-0.0051,-0.001959,0.008481,-0.008079,0.017555,-0.006807,6.51E-05
732214,0.000537,-0.021277,-0.026455,0.004298,-0.009767,-0.008194,-0.0138,0.006557,-0.012267,-0.002194,-0.000905,-0.013923,0.00083,6.55E-05
732217,0.006436,-0.02467,-0.019565,0.000856,-0.005492,-0.013102,-0.009688,-0.003198,-0.010432,-0.003664,0.013587,-0.023327,-0.005842,6.58E-05
732218,0.013589,-0.012522,0.001663,0.010547,0.017018,0.072721,-0.008696,0.003802,-0.012048,0.002942,0.015192,0.030798,0.008896,6.51E-05
732219,0.016824,0.03576,0.013282,-0.000282,0.021277,0.033265,0.015351,0.005919,0.019817,0.011368,0.006162,0.036585,0.005839,6.51E-05
732220,0.00181,0.00049,-0.011469,0.004515,-0.002387,-0.011291,0.012419,0.008943,-0.000498,0.002538,-0.013123,-0.002647,-0.005522,6.47E-05
732221,-0.002065,-0.009545,0.045856,0.011517,0.005438,0.022994,0.019733,0.01143,0.039382,0.0217,0.054965,0.033029,0.011148,6.47E-05
732224,0.003103,0.013343,0.001585,-0.00972,0.01309,0.018706,-0.003138,0.005074,0.013429,-0.004602,-0.002521,-0.003426,0.002591,6.47E-05
732225,0.014952,-0.001219,0.007384,0.012339,0.002349,0.024508,-0.004197,0.001836,0.008992,0.009246,0.028644,0.001432,-0.003804,6.47E-05
732226,0.032258,0.009766,0.022513,0.015512,0.029083,-0.009323,0.010537,0.008246,-0.008912,0.005285,0.002457,0,0.006711,6.47E-05
732227,-0.025098,-0.005077,-0.020481,-0.012002,-0.016667,0.012912,-0.007821,-0.007042,0.005206,-0.012618,0.004085,-0.005149,-0.011183,6.43E-05
732228,-0.014134,-0.027947,-0.018296,-0.005798,-0.025266,-0.008066,-0.024698,-0.008122,-0.032486,-0.00639,-0.009764,-0.017539,-0.006933,6.47E-05
732231,-0.012033,0.00375,0.01065,-0.009164,0.012312,-0.017934,0.00431,-0.000923,0.00292,0.002501,0.002465,-0.00439,0.002662,6.47E-05
732232,-0.007774,0.001743,0.009484,0.001682,-0.002561,0.015821,-0.005901,-0.007272,-0.016012,-0.001069,-0.004098,0.006173,-0.000475,6.51E-05
732233,0.03813,-0.005967,-0.015658,-0.010073,0.011445,0.025473,0.019968,-0.01186,0.03501,0,-0.013169,0.021326,-0.007427,6.51E-05
732234,0.131572,-0.022011,-0.014316,-0.00961,0.009624,0.007807,-0.027513,-0.002353,-0.022868,-0.008205,0.000834,0,-0.010786,6.58E-05
732235,0.011561,-0.014066,-0.005917,0.009418,-0.017911,0.014859,-0.009249,0.000826,0.004876,0.006835,0.02,-0.012586,0.003935,6.66E-05
732238,0.049451,0.018677,0.009199,0.011309,0.010132,0.035043,0.002197,0.01261,0.008734,0.015005,0.014706,0.022596,0.002309,6.85E-05
732239,-0.006911,-0.023937,0.002681,-0.001398,-0.023862,-0.008179,-0.000548,0.040154,0.000481,-0.008096,-0.008857,-0.018697,-0.005895,6.88E-05
732240,0.001054,0.000522,-0.013369,-0.009798,-0.01179,-0.050358,-0.000548,-0.006154,0.03125,0.018453,0.008936,-0.00433,-0.000894,6.88E-05
732241,0.009901,0.029205,0.009756,0.001979,0.090083,0.063279,0.007131,-0.008106,0.011189,-0.004878,0.00161,0.035083,-0.001835,7.00E-05
732242,-0.011055,-0.123385,-0.019324,-0.012133,-0.036952,0.154304,-0.022876,-0.008059,-0.017981,-0.028711,-0.01045,-0.020728,-0.010942,7.00E-05
732245,0.002953,-0.018208,-0.011494,-0.012853,0,0.086818,-0.001672,0.011901,0.000469,-0.003965,-0.014622,0.006865,-0.000801,7.18E-05
732246,0.008833,-0.004121,0.002769,-0.00897,-0.006881,-0.029883,-0.002792,0.006446,0.004223,0.009772,0.011542,-0.003125,0.014203,7.22E-05
732247,0.048572,0.011824,0.024296,0.009927,0.035906,0.022937,0.033035,0.011236,0.028037,0.008961,0.02608,0.031063,0.011484,7.26E-05
732248,0.037575,0.006427,0.021563,0.001156,0.002027,0.039415,0.002168,-0.005556,0.012273,-0.004973,0.011914,0.007463,0.000546,7.22E-05
732249,0.004024,-0.009289,0.01372,0.012417,-0.012542,-0.013761,0.009194,0.002793,-0.000449,-0.001428,-0.006279,-0.007133,0.002292,7.22E-05
732252,0.000954,0.028421,0.002603,0,0.016901,0.028273,0.005359,0.004011,0.008086,0.003933,0.007109,0.020171,0.002684,7.52E-05
732253,0.020019,0.032479,0.001558,0.015973,0.0139,-0.005917,0.012793,0.003995,0.007576,0.005698,0.003922,0.02221,-0.001856,7.45E-05
732254,0.033832,-0.00883,-0.000518,0.020775,-0.014008,-0.016421,0,0.008069,0.004423,0.008144,0.002344,0.006094,0.010237,7.41E-05
732255,-0.015549,0.027561,0.012448,0.012376,0.016322,-0.036365,0.027895,0.012939,0.009263,0.018616,0.021044,-0.008164,0.017901,7.48E-05
732256,0.004959,-0.009483,0.023053,0.018473,-0.011797,-0.083108,0.008193,0.009742,0.020979,0.01069,0.005344,-0.034785,0.007056,7.67E-05
732259,-0.006213,0.020788,0,0.005068,0.040229,0.018896,0.006094,0.002895,-0.005565,-0.001024,-0.004556,0.021733,0.00049,7.82E-05
732260,-0.006068,0.002144,-0.011017,-0.006635,0.007522,-0.022312,-0.005553,0,-0.006457,0.016735,0.018307,-0.002962,-2.10E-05,7.86E-05
732261,0.012951,0.018449,-0.066329,-0.015496,-0.00603,-0.004979,-0.037056,0.00257,-0.009532,-0.001344,0.002247,-0.009992,0.000554,7.86E-05
732262,0.010046,0.019428,0.016269,0.010855,0.038521,0.090313,0.01476,0.012605,0.013561,0.008409,-0.017937,0.030824,0.008123,7.86E-05
732263,0.003617,0.041978,0.027748,0.085638,0.01901,-0.005573,0.004675,0.005591,0.022443,-0.000334,0.019026,0.000265,0.006808,7.86E-05
732266,-0.004685,0.010628,0.015057,0.006429,-0.004277,0.015769,0.004137,0.006295,0.003377,0.016683,-0.028379,-0.004497,0.001122,8.01E-05
732267,-0.005431,-0.020054,-0.008696,-0.007371,-0.013709,-0.066696,0.013388,-0.010738,0.002945,-0.009858,-0.006918,-0.023651,-0.005932,8.08E-05
732268,-0.000728,-0.004243,0.008256,-0.00495,0.013436,-0.000232,0.026423,0.006007,0.020134,0.001844,0.016254,0.005716,0.006541,8.04E-05
732269,0.008925,0.011779,-0.001024,0.000995,0.010332,-0.028754,0.00297,-0.003771,0.019737,-0.003681,-0.012186,0.006495,0.002178,8.04E-05
732270,-0.003972,-0.045083,-0.026127,-0.00671,-0.019548,0.011102,-0.008885,-0.006835,-0.025806,-0.007758,-0.016962,-0.027965,-0.010938,8.12E-05
732273,0.112017,-0.01297,0.007365,0.005754,0.010522,-0.025384,0.005976,0.006988,-0.002483,-0.007818,-0.00549,0.008299,0.003109,8.31E-05
732274,-0.001304,0.006833,-0.007833,0.005224,0.000457,0.014658,-0.00198,0.001787,-0.03029,-0.004503,0.001577,-0.001372,0.000303,8.27E-05
732275,0.045373,0.011485,0.011053,0.008661,0.019903,0.043219,-0.000992,0.001889,0.01027,0.004146,0.007087,0.033242,0.002641,8.23E-05
732277,0.007806,0.008774,0.001041,-0.004416,-0.00188,0.026493,0.00149,-0.007752,-0.016942,-0.001502,-0.010164,0.005318,0.000183,8.34E-05
732280,0.060263,-0.003837,-0.015081,0.005914,0.010314,0.009254,-0.003471,0.008235,-0.006463,0.006391,0.00158,0.008199,-0.004228,8.42E-05
732281,-0.02031,0.019004,-0.010032,-0.007349,-0.003107,0.005137,-0.004975,-0.013194,-0.029488,0.001494,0.004732,-0.013116,-0.004511,8.42E-05
732282,0.011037,0.00756,0.021333,0.020731,0.013268,-0.0111,0.026,0.017402,0.032172,0.016412,0.027473,0.010101,0.015882,8.38E-05
732283,-0.038059,0.004752,0.002611,0.002176,0.028034,-0.003112,0.002437,-0.001252,-0.016883,-0.005872,-0.010695,0.03,-0.000481,8.38E-05
732284,-0.038798,-0.001992,0.011979,0.004825,-0.004873,0.005574,0.020418,0.013784,0.05284,0.005168,0.006178,-0.003066,0.00067,8.34E-05
732287,0.049458,-0.014966,0.020072,0,-0.000601,-0.022783,0.016198,0.006077,0.004182,0.003672,0.023791,-0.004613,-0.004262,8.49E-05
732288,-0.043934,-0.032666,-0.004541,-0.008163,-0.020801,-0.027568,-0.011721,-0.016075,-0.022074,-0.009513,-0.02099,-0.045314,-0.010096,8.49E-05
732289,0.006201,0.013613,0.003548,0.013314,0.006057,-0.008458,-0.002846,0.005723,-0.020017,0.010713,0.011485,-0.000809,0.00531,8.46E-05
732290,0.01122,0.028409,-0.020202,0.007645,0.014048,0.020297,-0.007136,0.008898,-0.010865,-0.004751,0.006056,0.034008,0.005583,8.46E-05
732291,0.018128,-0.019337,0.001031,-0.002134,-0.015574,-0.010264,-0.002875,-0.008615,-0.008787,-0.005509,-0.000752,-0.00757,-0.00091,8.49E-05
732294,-0.003684,0.019974,-0.007724,0.00689,0.013897,-0.006991,-0.001442,-0.002276,0.003103,0.006278,0.101657,0.001841,0.009077,8.46E-05
732295,0.005854,0.015315,0.000519,-0.00118,0.00181,0.048343,-0.004831,0.008917,0.026955,-0.000734,-0.027341,0.004463,0.003584,8.34E-05
732296,-0.000459,0.013848,0.006224,-0.003307,0.010154,0.0061,0.00534,0.000206,-0.004303,-0.004407,-0.009838,0.000784,0.001495,8.34E-05
732297,0.020533,-0.023171,0,0.001896,-0.014396,-0.018411,0.016417,0.001233,-0.011668,0.001844,0,-0.031601,0.001327,8.31E-05
732298,-0.024174,-0.000999,-0.021134,-0.019872,-0.008211,0.020457,-0.004276,-0.012827,-0.004373,-0.007364,-0.007807,-0.00836,-0.005205,8.31E-05
732301,-0.034928,-0.026493,0.00316,0.002414,-0.000871,0.027432,0.000954,0.003638,-0.003074,-0.000371,-0.028612,-0.002992,0.001096,8.38E-05
732302,0.015466,0.011297,0.016273,0.001926,-0.008286,-0.006864,0.010963,0.004868,0.034802,0.004453,0.015464,0,0.009176,8.31E-05
732303,0.000942,0.0033,-0.002066,0.003845,-0.002463,0.013878,0,0.006081,-0.001703,-0.003694,-0.006526,0.017185,0.005903,8.23E-05
732304,0.004078,-0.014929,0.006729,-0.000479,-0.000617,0.008588,-0.007072,0.001127,0.003838,0.001483,-0.00438,-0.001073,0.001039,8.27E-05
732308,-0.013279,0.085281,-0.007712,-0.00024,-0.004323,0.021341,0.001425,-0.002251,-0.007222,-0.005924,0.000733,0.013154,-0.004709,8.53E-05
732309,0.016149,0.056331,-0.002073,0.005989,0.02924,0.004429,0.006638,0.008205,-0.003851,0.003724,0.013919,0.00424,0.007276,8.49E-05
732310,0.004051,0.004257,0.002596,0.005477,0.012138,0.000726,-0.001413,-0.001221,-0.001289,-0.001855,-0.008671,-0.001319,-0.002335,8.38E-05
732311,0.005587,0.003347,0.005697,-0.005448,0.001701,0.024365,-0.003302,0.001222,0,-0.005204,0.011662,0.000528,-0.002668,8.38E-05
732312,-0.006173,-0.015121,-0.005149,0.003572,-0.012142,-0.024342,-0.007572,0.002848,0.006022,-0.001495,-0.011527,-0.005017,-0.001601,8.38E-05
732315,-0.017236,0.005193,0,-0.008306,-0.019168,0.051455,0.003815,-0.00842,-0.013681,0.000749,-0.022595,0.01327,-0.004968,8.79E-05
732316,0.01027,-0.053459,-0.039337,-0.03039,-0.024538,-0.040501,-0.006651,-0.010742,-0.019939,0.00374,-0.0261,-0.041907,-0.008963,8.83E-05
732317,0.008758,-0.00878,0.000539,-0.006663,-0.003683,-0.00509,0.004304,-0.002068,-0.00973,-0.002235,0.003063,-0.012302,-0.003016,8.83E-05
732318,0.000775,-0.017237,0.015078,-0.001739,-0.042561,-0.025632,-0.001905,-0.003109,0.003126,-0.00112,0.00916,-0.019374,0.002858,8.75E-05
732319,0.072812,0.030938,-0.006897,0.000249,0.003767,0.028109,-0.005725,-0.004366,0.015138,-0.002991,0.008321,0.014959,-0.001781,8.79E-05
732322,-0.004188,-0.011342,0,0.019408,0.006849,0.006242,-0.00144,-0.001044,0.003509,0.004874,-0.010503,0.010011,0.00161,8.94E-05
732323,-0.063805,-0.00478,-0.004274,0.002685,-0.023017,-0.007792,-0.036521,-0.007107,-0.01486,-0.002612,0.000758,-0.018172,-0.006101,8.86E-05
732324,0.013941,0.01585,0.015558,-0.003651,0.022987,0.009507,-0.000499,0.002211,0.027507,0.001871,0.021212,0.01346,0.005831,8.86E-05
732325,0.0663,0.007092,-0.007924,-0.015636,-0.037669,-0.000256,-0.004491,-0.007982,-0.01468,-0.019044,0,-0.022413,-0.010544,8.90E-05
732326,0.005731,0.045775,0.005325,0,0.019281,0.023755,0.006015,-0.003706,0.008764,-0.00571,0.011128,0.038777,0.004966,8.97E-05
732330,0.00641,0.000673,-0.007415,0.000248,0.011122,0.019653,0.017937,0.008502,-0.003475,0.007657,0.011005,0.013079,0.006994,9.05E-05
732331,-0.010899,-0.013908,-0.031483,-0.005955,-0.031212,-0.032369,-0.007342,-0.018967,-0.014821,-0.012918,-0.022496,-0.019634,-0.008184,8.97E-05
732332,0.0083,-0.036397,0.009366,0.000999,-0.191363,-0.017131,-0.012821,-0.001074,-0.000885,-0.004619,-0.014105,-0.018381,-0.006499,8.90E-05
732333,0.000426,-0.028329,-0.016921,-0.001496,0.032641,-0.029084,-0.001499,-0.006667,-0.007086,-0.008121,0.002259,-0.013415,-0.007494,8.94E-05
732336,0.00383,-0.01895,-0.014436,-0.000999,-0.042766,-0.040153,-0.005003,-0.006387,-0.019179,0.00078,-0.005259,-0.03881,-0.002346,8.97E-05
732337,0.018231,0.013868,-0.013521,0.00875,-0.028287,-0.01992,-0.011564,0.004358,0.012278,0.013635,0.026435,0.003242,0.008965,9.05E-05
732338,0.002776,0.00977,0.01028,0.002478,0.028486,0.068428,-0.003561,-0.002603,0.007188,-0.000384,0.002208,0.042009,0.003539,9.12E-05
732339,0.005398,0.023464,0.027699,0.008158,0.004616,-0.00613,-0.005105,0.000326,-0.004906,0.003845,0.025698,-0.020863,-0.002971,9.24E-05
732340,0.018447,-0.002127,-0.015402,0.006866,-0.019347,0.012016,-0.007696,0.009893,-0.003138,0.002681,-0.020759,-0.003167,-0.00384,9.31E-05
732343,0.03947,0.023685,0.007821,0.017048,0.004932,0.02774,0.012927,0.005706,0.009442,0.00382,0.006579,0.017042,0.006016,9.50E-05
732344,0.008192,-0.017122,0.004989,-0.003352,-0.043804,-0.019016,0.011741,0.00471,0.008018,0.004186,-0.008715,-0.013064,0.00591,9.50E-05
732345,0.027086,-0.014124,0.001103,-0.004085,0.011164,0.073267,-0.012614,0.004688,-0.002209,0.002653,-0.006593,0.022734,0.004357,9.50E-05
732346,-0.022856,-0.146371,-0.034711,-0.006755,-0.020051,0.023791,0.016863,-0.008059,-0.005314,-0.010582,-0.016224,-0.012662,1.30E-05,9.39E-05
732347,0.013237,-0.000839,0.021689,0.008258,-0.017353,-0.030826,0.027638,0.01037,0.027703,0.005348,0.023988,-0.001995,0.011615,9.35E-05
732350,0.001268,-0.00084,0.014525,-0.001686,-0.003822,-0.040761,-0.003912,0.000212,-0.003913,-0.006079,-0.008053,-0.015705,-3.40E-05,9.50E-05
732351,0.024829,0.017092,0.004405,-0.010135,0.038894,0.013314,-0.011291,-0.002327,0.021825,0.003058,-0.005904,-0.003191,0.001138,9.42E-05
732352,-0.0267,-0.011295,-0.033443,-0.000731,0.005858,-0.035542,0.069017,-0.015192,-0.004699,-0.006479,-0.022272,-0.02241,-0.004998,9.50E-05
732353,-0.004826,-0.003065,-0.002836,0.01415,0.028231,-0.018791,-0.002322,0.000647,0.008584,-0.000384,-0.002278,-0.004466,0.008017,9.50E-05
732354,0.036371,0,0.006826,-0.038008,0.010465,-0.003085,-0.00838,0.005821,0.028511,-0.003454,0.015982,0.021232,0.004756,9.65E-05
732357,0.042113,0.006987,0.015254,-0.010753,0.027416,0.029829,-0.024883,0.002894,0.005792,0.00154,-0.002996,0.005271,-0.000452,9.80E-05
732358,0.044665,0.003053,-0.002782,0.016178,0.012808,0.011607,0.016851,0.008122,0.006582,0,-0.001503,-0.010195,0.004335,9.80E-05
732359,0.019455,-0.013282,-0.011719,0.00995,0.00808,0.016288,-0.002841,0.003074,-0.013486,-0.005399,0.00301,0.012949,0.000216,9.72E-05
732360,-0.025741,0.000841,-0.014681,-0.006404,-0.00755,-0.00257,-0.009497,-0.009195,-0.021127,-0.005428,-0.027757,-0.017432,-0.007441,9.76E-05
732361,-0.011388,-0.010647,-0.008596,0.005206,-0.006086,0.000253,0.006711,-0.00512,0.016504,-0.006628,-0.001543,-0.006505,0.002879,9.87E-05
732365,-0.01751,-0.016709,0.000578,-0.005919,-0.03203,-0.033241,-0.020476,-0.010185,-0.010824,-0.009812,-0.021638,-0.024107,-0.016135,0.000100962
732366,0.034471,-0.016705,-0.001733,-0.010171,0.018005,0.013482,-0.010209,-0.002383,-0.018939,-0.001189,0.022907,-0.020433,0.006193,0.000100962
732367,0.007934,0.01611,-0.005787,0.007769,0.012667,-0.026089,0.003929,0.005863,0.016731,0.006746,0.004633,-0.019925,0.007181,0.000101708
732368,0.000675,0.008648,0.001164,-0.000249,-0.003068,-0.015988,0.010763,0.001727,0.016456,-0.00473,0.009224,0.007942,0.008634,0.000103574
732371,0.008203,0.00543,0.012791,-0.002736,0.014205,0.011406,0.006776,-0.002371,-0.004151,-0.003564,-0.013709,0.017019,-0.006952,0.00010432
732372,-0.008025,0.005969,0.004592,0.007733,-0.006069,-0.010267,-0.003846,0.007777,0.026261,0.004769,0.015444,0.00093,0.005923,0.000103947
732373,-0.008539,0.003108,0.013714,-0.002723,-0.011977,-0.00473,-0.000965,-0.004073,-0.004062,-0.000791,-0.007605,-0.002167,-0.00132,0.000103574
732374,-0.052811,0.004225,0.003382,-0.007198,-0.013787,0.009882,0.005314,-0.005489,-0.000816,-0.003563,0.003065,0.002482,0.001948,0.00010432
732375,0.024408,0.00561,0.013483,0.02175,0.006267,-0.005936,-0.012013,-0.000433,0.007347,0,0.014515,0.001548,0.009925,0.00010432
732378,-0.001402,0.01311,0.011086,-0.009298,0.003353,0.015654,0.015078,-0.008336,0.017423,0.011919,0.024096,0.022559,-0.000338,0.00010432
732379,-0.05193,-0.013491,-0.006579,-0.006668,-0.024827,-0.01912,0.002396,0.005786,-0.012346,-0.002748,0.001471,0.002115,-0.002149,0.000103947
732380,-0.029114,-0.012001,0.022627,-0.001492,-0.023256,-0.020788,-0.013384,0.002388,0.001613,-0.003543,-0.019824,-0.025332,-0.009805,0.00010432
732381,0.012198,-0.013842,0.009714,0.000249,-0.026065,-0.007554,-0.002422,0.00065,0.000403,0.004741,-0.006742,-0.012686,0.004247,0.000103947
