1046, 490, 1012, 590,,,,,,,,,,,,,,,,,,,,,,,,
73, 822,,,,,,,,,,,,,,,,,,,,,,,,,,
436, 186, 935,,,,,,,,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,,,,,,,,
567, 290, 706, 1016, 500,,,,,,,,,,,,,,,,,,,,,,,
1232, 662, 1544,,,,,,,,,,,,,,,,,,,,,,,,,
339, 1208, 572, 509, 1524, 1181,,,,,,,,,,,,,,,,,,,,,,
1404, 755, 1558, 1121, 46, 156,,,,,,,,,,,,,,,,,,,,,,
1019, 437, 1040, 1202, 1446,,,,,,,,,,,,,,,,,,,,,,,
1552, 132, 548, 857,,,,,,,,,,,,,,,,,,,,,,,,
1113, 159,,,,,,,,,,,,,,,,,,,,,,,,,,
846, 1262, 14, 1056, 1046, 663,,,,,,,,,,,,,,,,,,,,,,
830, 1059, 1103,,,,,,,,,,,,,,,,,,,,,,,,,
1343, 1519, 1403, 194,,,,,,,,,,,,,,,,,,,,,,,,
810, 267, 338, 954, 251, 388, 804,,,,,,,,,,,,,,,,,,,,,
796, 758,,,,,,,,,,,,,,,,,,,,,,,,,,
1542, 600,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235, 147, 1123,,,,,,,,,,,,,,,,,,,,,,,,,
1556,,,,,,,,,,,,,,,,,,,,,,,,,,,
625, 1401, 1045,,,,,,,,,,,,,,,,,,,,,,,,,
624, 414, 631, 1540, 371, 348,,,,,,,,,,,,,,,,,,,,,,
1249, 401, 245, 1127, 1183,,,,,,,,,,,,,,,,,,,,,,,
1157, 109, 552, 1194, 824,,,,,,,,,,,,,,,,,,,,,,,
797, 747, 896, 447,,,,,,,,,,,,,,,,,,,,,,,,
374, 191, 740,,,,,,,,,,,,,,,,,,,,,,,,,
297, 726, 170, 692, 270, 393, 1169, 813,,,,,,,,,,,,,,,,,,,,
1040, 1550, 435, 664,,,,,,,,,,,,,,,,,,,,,,,,
815, 738, 555, 1104, 1014, 139,,,,,,,,,,,,,,,,,,,,,,
414, 990,,,,,,,,,,,,,,,,,,,,,,,,,,
1307, 511, 860, 1370, 255, 898, 527, 810,,,,,,,,,,,,,,,,,,,,
1180, 625, 1147,,,,,,,,,,,,,,,,,,,,,,,,,
247, 197,,,,,,,,,,,,,,,,,,,,,,,,,,
404, 1420, 1076,,,,,,,,,,,,,,,,,,,,,,,,,
538, 954, 1263, 748, 737,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059, 637, 760,,,,,,,,,,,,,,,,,,,,,,,,,
840, 817, 1299, 343, 360, 310, 400, 1415, 1072,,,,,,,,,,,,,,,,,,,
525, 941, 1251, 735, 725,,,,,,,,,,,,,,,,,,,,,,,
85, 1540, 1024, 1427, 631, 635, 1450,,,,,,,,,,,,,,,,,,,,,
564, 181,,,,,,,,,,,,,,,,,,,,,,,,,,
1338, 862, 732,,,,,,,,,,,,,,,,,,,,,,,,,
353, 369, 319, 1512, 450, 1252, 1229, 154, 1408, 1492,,,,,,,,,,,,,,,,,,
569, 186, 760, 777, 727,,,,,,,,,,,,,,,,,,,,,,,
1064, 1214, 765, 555, 771, 122,,,,,,,,,,,,,,,,,,,,,,
342, 1345, 309, 1444, 9, 785,,,,,,,,,,,,,,,,,,,,,,
444, 660, 11, 400,,,,,,,,,,,,,,,,,,,,,,,,
933, 123, 579, 356, 1438, 992,,,,,,,,,,,,,,,,,,,,,,
704, 708, 1523, 221, 598, 1440, 471, 1407,,,,,,,,,,,,,,,,,,,,
565, 182, 1330, 588,,,,,,,,,,,,,,,,,,,,,,,,
938, 128, 998, 361, 1443, 1314,,,,,,,,,,,,,,,,,,,,,,
762, 779, 729, 43, 913, 276, 214, 1229,,,,,,,,,,,,,,,,,,,,
757, 1346, 724, 1446, 424, 786, 430, 353,,,,,,,,,,,,,,,,,,,,
844, 821, 1304,,,,,,,,,,,,,,,,,,,,,,,,,
1161, 1510, 462, 905, 1134, 1178, 1461,,,,,,,,,,,,,,,,,,,,,
445, 1233, 12, 1387, 378, 289, 971,,,,,,,,,,,,,,,,,,,,,
1018, 169, 13, 895,,,,,,,,,,,,,,,,,,,,,,,,
365, 49,,,,,,,,,,,,,,,,,,,,,,,,,,
884, 874, 491, 495, 1311, 9, 385,,,,,,,,,,,,,,,,,,,,,
218, 262, 544, 1254, 1098, 422, 478, 1453,,,,,,,,,,,,,,,,,,,,
1330, 854, 725, 938, 129, 585, 362, 1444, 901,,,,,,,,,,,,,,,,,,,
1498, 1181, 572, 842, 859, 809, 959,,,,,,,,,,,,,,,,,,,,,
754, 771, 721,,,,,,,,,,,,,,,,,,,,,,,,,
78, 149, 764, 61,,,,,,,,,,,,,,,,,,,,,,,,
559, 576,,,,,,,,,,,,,,,,,,,,,,,,,,
1490, 15, 1323, 514, 970, 747, 271,,,,,,,,,,,,,,,,,,,,,
67, 123, 1099, 1288,,,,,,,,,,,,,,,,,,,,,,,,
1531,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400, 1283, 75, 584, 613, 1256,,,,,,,,,,,,,,,,,,,,,,
1451,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490, 15, 1324, 515, 970, 748, 271,,,,,,,,,,,,,,,,,,,,,
1396, 708, 71, 9,,,,,,,,,,,,,,,,,,,,,,,,
1546,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187, 405, 1193, 1530,,,,,,,,,,,,,,,,,,,,,,,,
1132, 909, 433, 1448, 1320,,,,,,,,,,,,,,,,,,,,,,,
1169, 254, 297, 580,,,,,,,,,,,,,,,,,,,,,,,,
994, 905, 29,,,,,,,,,,,,,,,,,,,,,,,,,
991, 901, 26,,,,,,,,,,,,,,,,,,,,,,,,,
1178, 502, 559, 1534, 579, 742, 985,,,,,,,,,,,,,,,,,,,,,
1222, 319, 1056,,,,,,,,,,,,,,,,,,,,,,,,,
901, 611,,,,,,,,,,,,,,,,,,,,,,,,,,
668, 778,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089, 1199, 1283, 1033,,,,,,,,,,,,,,,,,,,,,,,,
19, 1233, 291, 2,,,,,,,,,,,,,,,,,,,,,,,,
858, 382, 1397, 1467, 525, 1380,,,,,,,,,,,,,,,,,,,,,,
988, 1325,,,,,,,,,,,,,,,,,,,,,,,,,,
186, 1202,,,,,,,,,,,,,,,,,,,,,,,,,,
1478, 3, 1312, 503, 958, 736, 259,,,,,,,,,,,,,,,,,,,,,
1332, 1043, 766, 1182, 587, 217, 500, 1209, 1053, 377, 433, 1409,,,,,,,,,,,,,,,,
133, 1548, 6, 1514,,,,,,,,,,,,,,,,,,,,,,,,
666, 1242, 1486,,,,,,,,,,,,,,,,,,,,,,,,,
281, 764,,,,,,,,,,,,,,,,,,,,,,,,,,
1295, 60,,,,,,,,,,,,,,,,,,,,,,,,,,
762, 779, 729,,,,,,,,,,,,,,,,,,,,,,,,,
699, 356, 972, 683, 406, 822, 1132,,,,,,,,,,,,,,,,,,,,,
430, 1285, 1422, 280, 177, 1219, 64,,,,,,,,,,,,,,,,,,,,,
1268, 431,,,,,,,,,,,,,,,,,,,,,,,,,,
279, 350, 966, 263, 400,,,,,,,,,,,,,,,,,,,,,,,
1534, 486, 929, 13, 1201, 1484,,,,,,,,,,,,,,,,,,,,,,
16, 1285, 1009, 1425, 177,,,,,,,,,,,,,,,,,,,,,,,
1385,,,,,,,,,,,,,,,,,,,,,,,,,,,
453, 936, 632,,,,,,,,,,,,,,,,,,,,,,,,,
971, 948,,,,,,,,,,,,,,,,,,,,,,,,,,
400, 870, 1431, 476, 1053, 882,,,,,,,,,,,,,,,,,,,,,,
508, 352,,,,,,,,,,,,,,,,,,,,,,,,,,
753, 1382, 227,,,,,,,,,,,,,,,,,,,,,,,,,
298, 780,,,,,,,,,,,,,,,,,,,,,,,,,,
683, 1099, 898,,,,,,,,,,,,,,,,,,,,,,,,,
1309, 100, 610, 639, 1282, 1325, 50,,,,,,,,,,,,,,,,,,,,,
550, 7, 78, 694, 1549, 128,,,,,,,,,,,,,,,,,,,,,,
536, 540, 1356, 54, 430,,,,,,,,,,,,,,,,,,,,,,,
1200, 911, 634, 1050,,,,,,,,,,,,,,,,,,,,,,,,
97, 1139, 1129, 746, 750, 7, 263,,,,,,,,,,,,,,,,,,,,,
974, 98, 1167, 1490, 108, 1550, 341, 851,,,,,,,,,,,,,,,,,,,,
174, 1177, 141, 1276, 1399, 617, 261,,,,,,,,,,,,,,,,,,,,,
1520, 618, 1354, 1531, 1414,,,,,,,,,,,,,,,,,,,,,,,
762, 939, 822,,,,,,,,,,,,,,,,,,,,,,,,,
1520, 1031, 1354, 1531, 1414,,,,,,,,,,,,,,,,,,,,,,,
703, 998, 842,,,,,,,,,,,,,,,,,,,,,,,,,
1541, 559, 389, 73, 1021,,,,,,,,,,,,,,,,,,,,,,,
1235, 692, 349, 964, 675, 399, 815,,,,,,,,,,,,,,,,,,,,,
676, 333, 949, 659, 383, 799,,,,,,,,,,,,,,,,,,,,,,
445, 129,,,,,,,,,,,,,,,,,,,,,,,,,,
297, 341, 624, 1333, 763, 87,,,,,,,,,,,,,,,,,,,,,,
1480, 843, 781, 238,,,,,,,,,,,,,,,,,,,,,,,,
932, 656, 1072, 1381, 866, 855,,,,,,,,,,,,,,,,,,,,,,
1151,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332, 776, 1298,,,,,,,,,,,,,,,,,,,,,,,,,
268, 818, 728,,,,,,,,,,,,,,,,,,,,,,,,,
5, 408, 1169,,,,,,,,,,,,,,,,,,,,,,,,,
400, 1336, 499, 1036, 254, 1042, 1379,,,,,,,,,,,,,,,,,,,,,
361,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027, 910, 1260, 211, 654,,,,,,,,,,,,,,,,,,,,,,,
42, 991, 1261,,,,,,,,,,,,,,,,,,,,,,,,,
398, 602, 818, 169, 558, 535, 1018, 1343, 1281, 738,,,,,,,,,,,,,,,,,,
1165, 1514, 466, 495, 1138, 1182, 1464,,,,,,,,,,,,,,,,,,,,,
480, 884, 87, 91, 907,,,,,,,,,,,,,,,,,,,,,,,
1080, 658, 781, 95, 279, 749, 1310, 355, 932,,,,,,,,,,,,,,,,,,,
1472, 1382, 506, 1162, 340,,,,,,,,,,,,,,,,,,,,,,,
441, 85, 8, 1480, 471, 382, 535, 951, 1261, 745, 735,,,,,,,,,,,,,,,,,
773, 789, 739,,,,,,,,,,,,,,,,,,,,,,,,,
499, 156, 772, 483, 206, 622, 1082, 1232, 783, 573, 789, 140,,,,,,,,,,,,,,,,
85, 253, 868, 165, 1106, 1443,,,,,,,,,,,,,,,,,,,,,,
1476, 400, 510, 594, 344, 1093, 1548, 1326,,,,,,,,,,,,,,,,,,,,
1389, 1100, 823, 1239,,,,,,,,,,,,,,,,,,,,,,,,
597, 1026,,,,,,,,,,,,,,,,,,,,,,,,,,
985, 1032, 1182, 732, 522,,,,,,,,,,,,,,,,,,,,,,,
506, 163, 779, 490, 213, 629, 1520, 1443,,,,,,,,,,,,,,,,,,,,
991, 369, 1091,,,,,,,,,,,,,,,,,,,,,,,,,
584, 201,,,,,,,,,,,,,,,,,,,,,,,,,,
1556, 441, 1084, 1128, 1410, 148, 1550, 874, 707, 297, 1112, 224, 600, 1029,,,,,,,,,,,,,,
795, 546, 1294, 192,,,,,,,,,,,,,,,,,,,,,,,,
396, 386, 3, 1151, 409,,,,,,,,,,,,,,,,,,,,,,,
835, 773, 230, 1445, 502, 213, 1495, 353,,,,,,,,,,,,,,,,,,,,
1324, 675, 1064, 1041, 1523, 75,,,,,,,,,,,,,,,,,,,,,,
682,,,,,,,,,,,,,,,,,,,,,,,,,,,
697, 687, 304, 308, 1124, 1380,,,,,,,,,,,,,,,,,,,,,,
657, 1445, 224, 41, 590, 87, 769,,,,,,,,,,,,,,,,,,,,,
552, 901, 1411, 296,,,,,,,,,,,,,,,,,,,,,,,,
1229, 380, 224, 1106, 1163,,,,,,,,,,,,,,,,,,,,,,,
1538, 1394, 1411, 1361,,,,,,,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,,,,,,,
789, 978, 1554, 240, 1481, 872, 729,,,,,,,,,,,,,,,,,,,,,
777, 727, 877, 428,,,,,,,,,,,,,,,,,,,,,,,,
682,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134, 658, 115, 186, 802, 99, 236,,,,,,,,,,,,,,,,,,,,,
656, 1444, 223, 40, 589, 86, 768,,,,,,,,,,,,,,,,,,,,,
1174, 1457, 609, 452, 1334, 1391, 808, 1411,,,,,,,,,,,,,,,,,,,,
167, 849,,,,,,,,,,,,,,,,,,,,,,,,,,
379, 423,,,,,,,,,,,,,,,,,,,,,,,,,,
699, 543, 1425, 1481, 899, 1088, 106, 350,,,,,,,,,,,,,,,,,,,,
1407, 731, 1201,,,,,,,,,,,,,,,,,,,,,,,,,
1368, 1491,,,,,,,,,,,,,,,,,,,,,,,,,,
705, 549, 1431, 1487, 905, 1508, 112, 356,,,,,,,,,,,,,,,,,,,,
493, 976, 672,,,,,,,,,,,,,,,,,,,,,,,,,
796, 426,,,,,,,,,,,,,,,,,,,,,,,,,,
744, 1347,,,,,,,,,,,,,,,,,,,,,,,,,,
745, 1348, 1511, 196, 1438, 828, 1099,,,,,,,,,,,,,,,,,,,,,
650,,,,,,,,,,,,,,,,,,,,,,,,,,,
571, 28, 99, 715, 12, 149,,,,,,,,,,,,,,,,,,,,,,
342, 771, 215, 737, 315, 438, 1214, 858,,,,,,,,,,,,,,,,,,,,
1312, 1009, 1092, 842, 33,,,,,,,,,,,,,,,,,,,,,,,
1426, 1336, 461, 1530, 294,,,,,,,,,,,,,,,,,,,,,,,
1199, 523, 993, 1555, 600, 1176, 1006,,,,,,,,,,,,,,,,,,,,,
1554, 133, 549, 445,,,,,,,,,,,,,,,,,,,,,,,,
582, 1038, 815, 339, 1354, 1425, 482,,,,,,,,,,,,,,,,,,,,,
458, 342, 691, 1201,,,,,,,,,,,,,,,,,,,,,,,,
818, 275, 346, 962, 259, 396, 812,,,,,,,,,,,,,,,,,,,,,
1045, 1088, 1371,,,,,,,,,,,,,,,,,,,,,,,,,
1484, 1062, 1185, 402, 1191,,,,,,,,,,,,,,,,,,,,,,,
1319, 98, 1472,,,,,,,,,,,,,,,,,,,,,,,,,
746, 1162, 1472, 956, 946, 563, 1502, 1253, 444, 899, 677, 200, 1215,,,,,,,,,,,,,,,
881, 1270, 1247, 171, 282, 365, 115, 864,,,,,,,,,,,,,,,,,,,,
386, 243, 260, 210, 359,,,,,,,,,,,,,,,,,,,,,,,
1558, 855, 992, 1409, 160,,,,,,,,,,,,,,,,,,,,,,,
915, 399, 803, 6, 10, 826,,,,,,,,,,,,,,,,,,,,,,
876, 1159, 310, 154, 1036, 1092, 510,,,,,,,,,,,,,,,,,,,,,
1461, 919, 575, 1191, 902, 625, 1041, 1351,,,,,,,,,,,,,,,,,,,,
835, 359, 1374, 1445, 502, 1357,,,,,,,,,,,,,,,,,,,,,,
460, 1076, 373,,,,,,,,,,,,,,,,,,,,,,,,,
1258, 410, 1398, 722, 1192,,,,,,,,,,,,,,,,,,,,,,,
1432, 330, 107, 1189,,,,,,,,,,,,,,,,,,,,,,,,
631,,,,,,,,,,,,,,,,,,,,,,,,,,,
499, 316, 865, 775,,,,,,,,,,,,,,,,,,,,,,,,
100, 156, 1132, 177,,,,,,,,,,,,,,,,,,,,,,,,
1259, 410, 1398, 722, 1192,,,,,,,,,,,,,,,,,,,,,,,
685, 1474, 253, 70, 619, 116, 798, 309,,,,,,,,,,,,,,,,,,,,
1525, 1036, 1358, 1535, 1419,,,,,,,,,,,,,,,,,,,,,,,
632,,,,,,,,,,,,,,,,,,,,,,,,,,,
460, 1249, 28, 1403, 394, 1377, 501,,,,,,,,,,,,,,,,,,,,,
1010, 973, 257,,,,,,,,,,,,,,,,,,,,,,,,,
921, 112, 981, 345, 282, 1297,,,,,,,,,,,,,,,,,,,,,,
1182, 572, 429, 446, 396, 545, 96, 1444,,,,,,,,,,,,,,,,,,,,
767, 158, 428, 445, 395, 545,,,,,,,,,,,,,,,,,,,,,,
635, 1038, 242, 246, 1061, 1317,,,,,,,,,,,,,,,,,,,,,,
861, 1437, 123, 1364,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556, 641, 684, 967, 1263, 1107,,,,,,,,,,,,,,,,,,,,,,
1199, 710, 1032,,,,,,,,,,,,,,,,,,,,,,,,,
440, 1188, 86, 1421,,,,,,,,,,,,,,,,,,,,,,,,
1331,,,,,,,,,,,,,,,,,,,,,,,,,,,
363, 912, 822,,,,,,,,,,,,,,,,,,,,,,,,,
1067, 524, 595, 1211, 508, 645, 1061, 1371,,,,,,,,,,,,,,,,,,,,
935, 420, 409, 26,,,,,,,,,,,,,,,,,,,,,,,,
43, 792,,,,,,,,,,,,,,,,,,,,,,,,,,
1068, 526, 182, 798, 509, 232,,,,,,,,,,,,,,,,,,,,,,
974, 231, 901, 864, 148, 1151, 115,,,,,,,,,,,,,,,,,,,,,
896, 1179, 1474, 1318, 642,,,,,,,,,,,,,,,,,,,,,,,
800, 883, 633, 1382,,,,,,,,,,,,,,,,,,,,,,,,
1148, 565, 755, 1331, 16, 1258,,,,,,,,,,,,,,,,,,,,,,
1300,,,,,,,,,,,,,,,,,,,,,,,,,,,
565, 1141, 1385,,,,,,,,,,,,,,,,,,,,,,,,,
166, 982,,,,,,,,,,,,,,,,,,,,,,,,,,
3, 352,,,,,,,,,,,,,,,,,,,,,,,,,,
477, 1413, 577, 1113, 331, 1120, 1456,,,,,,,,,,,,,,,,,,,,,
837, 1346, 231,,,,,,,,,,,,,,,,,,,,,,,,,
1557, 227, 271, 554, 1263, 1107,,,,,,,,,,,,,,,,,,,,,,
1307, 658, 1047, 1024, 1506, 58,,,,,,,,,,,,,,,,,,,,,,
374, 803, 248, 770, 347, 470, 1246, 890,,,,,,,,,,,,,,,,,,,,
468, 1057, 435, 1157, 135, 911,,,,,,,,,,,,,,,,,,,,,,
867, 1217, 1313, 198, 840,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383, 761, 1483, 462, 1238,,,,,,,,,,,,,,,,,,,,,,,
1363, 860, 1542, 1053, 1376,,,,,,,,,,,,,,,,,,,,,,,
391, 1034, 664, 947, 98, 1500, 824, 880,,,,,,,,,,,,,,,,,,,,
730, 708, 1190,,,,,,,,,,,,,,,,,,,,,,,,,
1136, 460, 930, 1492, 537, 1113, 942,,,,,,,,,,,,,,,,,,,,,
373, 1348,,,,,,,,,,,,,,,,,,,,,,,,,,
1539, 624, 667, 950, 102, 1090, 414, 884,,,,,,,,,,,,,,,,,,,,
1239, 762,,,,,,,,,,,,,,,,,,,,,,,,,,
1286, 1236, 1386, 937, 727, 943, 294,,,,,,,,,,,,,,,,,,,,,
1090, 641, 431, 647, 1556,,,,,,,,,,,,,,,,,,,,,,,
653, 670, 620,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277, 2, 711, 555, 1437, 1493, 911,,,,,,,,,,,,,,,,,,,,,
608, 1185, 1428,,,,,,,,,,,,,,,,,,,,,,,,,
794, 784, 401, 405, 1220, 1476, 295,,,,,,,,,,,,,,,,,,,,,
1140, 491, 880, 857, 1340,,,,,,,,,,,,,,,,,,,,,,,
234, 610, 1453, 483, 1419, 583, 1120, 338,,,,,,,,,,,,,,,,,,,,
954, 1464, 349, 992,,,,,,,,,,,,,,,,,,,,,,,,
1034, 1504,,,,,,,,,,,,,,,,,,,,,,,,,,
1238, 589, 978, 955, 1438, 1548,,,,,,,,,,,,,,,,,,,,,,
235, 611, 1453, 484, 1517, 681, 1218, 22,,,,,,,,,,,,,,,,,,,,
20, 263, 1505, 896, 752,,,,,,,,,,,,,,,,,,,,,,,
285, 888, 1464, 1294, 978, 368, 638,,,,,,,,,,,,,,,,,,,,,
286, 1462,,,,,,,,,,,,,,,,,,,,,,,,,,
114, 557, 786, 830, 1112, 264,,,,,,,,,,,,,,,,,,,,,,
510, 300, 516, 1425, 257,,,,,,,,,,,,,,,,,,,,,,,
951, 275, 745, 1306, 352, 928,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,
535, 219,,,,,,,,,,,,,,,,,,,,,,,,,,
436, 1505, 269, 446, 330, 679, 1189,,,,,,,,,,,,,,,,,,,,,
475, 745, 762, 712, 862, 412,,,,,,,,,,,,,,,,,,,,,,
741, 386, 309,,,,,,,,,,,,,,,,,,,,,,,,,
1155, 386, 723,,,,,,,,,,,,,,,,,,,,,,,,,
1520, 964, 1487, 1064, 1187, 405,,,,,,,,,,,,,,,,,,,,,,
456, 1005, 915, 40,,,,,,,,,,,,,,,,,,,,,,,,
1520, 964, 1486, 1064,,,,,,,,,,,,,,,,,,,,,,,,
603, 792, 1369, 54, 1296, 686,,,,,,,,,,,,,,,,,,,,,,
345, 241, 1283, 128, 890, 894, 151, 407, 955, 1531, 1360,,,,,,,,,,,,,,,,,
572, 1055, 751, 834,,,,,,,,,,,,,,,,,,,,,,,,
613, 869, 1245, 529, 1118, 496, 1218,,,,,,,,,,,,,,,,,,,,,
553, 796, 480, 1429, 1285, 1302, 1252, 1402,,,,,,,,,,,,,,,,,,,,
725,,,,,,,,,,,,,,,,,,,,,,,,,,,
480, 1335, 1472, 330, 226, 1268, 114,,,,,,,,,,,,,,,,,,,,,
1449, 428, 1203, 434,,,,,,,,,,,,,,,,,,,,,,,,
1313, 476, 1013,,,,,,,,,,,,,,,,,,,,,,,,,
51, 227, 111, 460, 556,,,,,,,,,,,,,,,,,,,,,,,
590, 967, 1395, 840, 1362, 940, 1063, 280,,,,,,,,,,,,,,,,,,,,
418, 1206, 1543, 1360, 351, 1406,,,,,,,,,,,,,,,,,,,,,,
935, 646,,,,,,,,,,,,,,,,,,,,,,,,,,
1030, 941, 65,,,,,,,,,,,,,,,,,,,,,,,,,
119, 348, 391, 674, 1383, 1227, 648,,,,,,,,,,,,,,,,,,,,,
464, 1013, 924, 48,,,,,,,,,,,,,,,,,,,,,,,,
1463, 1506, 231, 527, 371,,,,,,,,,,,,,,,,,,,,,,,
1316, 258, 1433, 1024,,,,,,,,,,,,,,,,,,,,,,,,
173, 1015,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,,,,,,,,,,,,,,,,,,,,,,,,,
588, 884,,,,,,,,,,,,,,,,,,,,,,,,,,
893, 178, 767,,,,,,,,,,,,,,,,,,,,,,,,,
1200, 618, 1221, 1383, 69, 1311,,,,,,,,,,,,,,,,,,,,,,
877, 1160, 311, 155, 1037, 1093, 511,,,,,,,,,,,,,,,,,,,,,
530, 480, 629,,,,,,,,,,,,,,,,,,,,,,,,,
1463, 494, 1430, 593,,,,,,,,,,,,,,,,,,,,,,,,
156, 865, 709, 33, 89, 1065, 110,,,,,,,,,,,,,,,,,,,,,
1011, 1254, 938, 329, 599,,,,,,,,,,,,,,,,,,,,,,,
1141, 1358, 709, 1512, 1075, 1557, 110,,,,,,,,,,,,,,,,,,,,,
1501, 305, 1508, 1431, 1248,,,,,,,,,,,,,,,,,,,,,,,
571, 295, 711, 1021, 505,,,,,,,,,,,,,,,,,,,,,,,
1436, 854, 1043, 61, 305, 771, 68,,,,,,,,,,,,,,,,,,,,,
1116, 733, 323, 1139,,,,,,,,,,,,,,,,,,,,,,,,
238, 787, 284,,,,,,,,,,,,,,,,,,,,,,,,,
1396, 55, 550, 1353, 1330, 254,,,,,,,,,,,,,,,,,,,,,,
392, 1180, 1517, 1334, 325, 1380,,,,,,,,,,,,,,,,,,,,,,
127, 769, 399, 682, 1391, 1235, 559,,,,,,,,,,,,,,,,,,,,,
332, 1108, 339, 675, 492, 1042, 538,,,,,,,,,,,,,,,,,,,,,
644, 980, 797, 1347, 843, 1526, 1037, 1092, 1202, 1285, 1036,,,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,,,,,,,
243, 819, 649, 332, 1281, 1551,,,,,,,,,,,,,,,,,,,,,,
1537, 195,,,,,,,,,,,,,,,,,,,,,,,,,,
868, 1378, 263,,,,,,,,,,,,,,,,,,,,,,,,,
867, 805, 262, 1477, 535, 245, 1527, 385,,,,,,,,,,,,,,,,,,,,
589, 778, 1354, 39, 1281, 672,,,,,,,,,,,,,,,,,,,,,,
285, 1327, 1317, 934, 938, 196, 452, 828,,,,,,,,,,,,,,,,,,,,
89, 160, 776, 73,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
722, 1298, 1541,,,,,,,,,,,,,,,,,,,,,,,,,
116, 998,,,,,,,,,,,,,,,,,,,,,,,,,,
102, 984,,,,,,,,,,,,,,,,,,,,,,,,,,
456, 1244, 23, 1398, 389, 300, 982,,,,,,,,,,,,,,,,,,,,,
1046, 437, 707, 724, 674, 823, 1518,,,,,,,,,,,,,,,,,,,,,
1380, 1091, 814, 1230, 940, 131, 1000, 364, 302, 1317, 451, 1240, 19, 1393, 385, 295, 977,,,,,,,,,,,
815, 1018, 1235, 172, 975, 952, 1434, 770, 786, 736,,,,,,,,,,,,,,,,,,
460, 676,,,,,,,,,,,,,,,,,,,,,,,,,,
674, 1477, 1040, 1523, 75, 158, 1467,,,,,,,,,,,,,,,,,,,,,
861, 838, 1321, 955, 146, 1016, 379, 317, 1332,,,,,,,,,,,,,,,,,,,
940, 1117, 1000, 1350,,,,,,,,,,,,,,,,,,,,,,,,
846, 920, 1403,,,,,,,,,,,,,,,,,,,,,,,,,
737, 1553, 250, 627,,,,,,,,,,,,,,,,,,,,,,,,
1347, 871, 742, 955, 146, 602, 379, 1461, 918,,,,,,,,,,,,,,,,,,,
985, 935, 1085, 636, 426, 782, 799, 749,,,,,,,,,,,,,,,,,,,,
508, 1168, 1517, 55, 498, 1141, 1184, 1467,,,,,,,,,,,,,,,,,,,,
992, 942, 1091, 642, 846,,,,,,,,,,,,,,,,,,,,,,,
394, 597, 814, 165, 651, 628, 1110,,,,,,,,,,,,,,,,,,,,,
1256, 580, 1050, 54, 657, 1233, 1063,,,,,,,,,,,,,,,,,,,,,
398, 602, 818, 169, 558, 535, 1018,,,,,,,,,,,,,,,,,,,,,
761, 538,,,,,,,,,,,,,,,,,,,,,,,,,,
685, 1488, 1051, 1534, 86, 169, 1478,,,,,,,,,,,,,,,,,,,,,
993, 943, 1093, 644, 434,,,,,,,,,,,,,,,,,,,,,,,
469, 725, 1101, 386, 974, 352, 1218, 769, 973, 1189, 126, 929,,,,,,,,,,,,,,,,
184, 454, 470, 421, 570,,,,,,,,,,,,,,,,,,,,,,,
942, 133, 1002, 365, 303, 1318, 852, 829, 1312,,,,,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326, 756, 372, 842,,,,,,,,,,,,,,,,,,,,,,,,
1137, 1354, 705, 1094, 1071, 1554, 106,,,,,,,,,,,,,,,,,,,,,
897, 847, 996, 547, 337,,,,,,,,,,,,,,,,,,,,,,,
1010, 920, 44,,,,,,,,,,,,,,,,,,,,,,,,,
876, 814, 271, 1486, 543, 254, 1536, 394,,,,,,,,,,,,,,,,,,,,
872, 1382, 364,,,,,,,,,,,,,,,,,,,,,,,,,
208, 1011, 575, 1057, 1167,,,,,,,,,,,,,,,,,,,,,,,
